469	period	261	for such	literary treasures,	literary treasures.	But I
470	UNK	262	and not	all of-one	all of one	piece with
471	UNK	263	not to	a .ion's,	a lion's,	a panther’s,
472	UNK	263	so earnest	an admiret	an admirer	of the
473	UNK	263	wards off	a speat	a spear	from the
474	UNK	263	fly; so	is confirmed:	is confirmed	the tale
475	hyphen	263	of Clazomenae	— -how	— how	his soul
476	UNK	264	lives at	its ease,	its case,	profiting by
477	hyphen	264	very bite	and bloodthirst	and blood-thirst	tell not
478	hyphen	265	size, called	generally soldierflies,	generally soldier-flies,	or dog-flies;
479	UNK	266	names of	your teicher	your teacher	and your
480	UNK	268	Thessalian or	a Koppa!:	a Koppa:	yet I
481	UNK	271	in the	city im	city in	broad daylight,
482	UNK	271	him limb	from limb;_	from limb;	thus far,
483	UNK	272	tablets on	which Aeschylashad	which Aeschylus had	been wont
484	period	272	worse rubbish	than before,	than before.	Among the
485	UNK	273	dumb as	a fish	a fish-but	— but
486	space	273	satisfy myself,	what itis	what it is	that makes
487	UNK	274	were for	adding ene	adding one	more to
488	UNK	275	strength of	this fancy.	this fancy..	After such
489	hyphen	276	money for	the slavedealers,	the slave-dealers,	or your
490	UNK	277	go through	the Baptae24?	the Baptae?	Well then,
491	UNK	278	arranges it	before thetr	before their	glasses. That
